record type,bus stop id,bus stop short name,bus stop long name,longitude,latitude
90,2249,SN2249,SB Rainbow after Twain,-115.243149,36.121377
90,2250,SN2250,NB Rainbow after Vegas,-115.242172,36.190143
90,2251,SN2251,SB Rainbow after Vegas,-115.242414,36.187962
90,2252,SN2252,NB Rainbow after Washington,-115.242153,36.181579
90,2253,SN2253,SB Rainbow after Washington,-115.242479,36.180135
90,2254,SN2254,SB Rainbow after Westcliff,-115.244581,36.173039
90,2255,SN2255,NB Rainbow before Westcliff,-115.244193,36.172729
90,2256,SN2256,SB Rainbow after White Sands,-115.244534,36.169996
90,2257,SN2257,NB Rainbow after Wild Bob,-115.242146,36.23688
90,2258,SN2258,SB Rainbow after Wild Bob,-115.242393,36.23578
90,2259,SN2259,SB Rainbow after Willow Lake,-115.242405,36.221195
90,2260,SN2260,SB Rainbow after Willow Wood,-115.242414,36.224785
90,2261,SN2261,NB Rainbow after Yorktown,-115.242183,36.207435
90,2262,SN2262,SB Rainbow after Yorktown,-115.242386,36.20647
90,2263,SN2263,SB Rampart after Cheyenne,-115.27895,36.21826
90,2264,SN2264,SB Rampart after Del Webb,-115.2791,36.20975
90,2265,SN2265,NB Rampart after Lake Mead,-115.281369,36.200609
90,2268,SN2268,NB Rampart after Scholar,-115.284659,36.197078
90,2270,SN2270,NB Rancho after Airport,-115.203029,36.207394
90,2272,SN2272,NB Jimmy Durante after Tropicana,-115.039509,36.101159
90,2273,SN2273,SB Rancho after Alta,-115.172828,36.165616
90,2275,SN2275,SB Rancho after Bonanza,-115.175764,36.177
90,2278,SN2278,NB Rancho after Carey,-115.199337,36.203424
90,2279,SN2279,NB Rancho after Charleston,-115.172637,36.159608
90,2281,SN2281,NB Rancho after Cheyenne,-115.212344,36.217601
90,2282,SN2282,SB Rancho after Cheyenne,-115.211824,36.216615
90,2283,SN2283,NB Rancho after Coran,-115.193375,36.196862
90,2284,SN2284,SB Rancho after Coran,-115.192419,36.195309
90,2285,SN2285,NB Rancho after Craig,-115.233475,36.240762
90,2286,SN2286,SB Rancho after Craig,-115.232181,36.238941
90,2288,SN2288,NB Rancho at 2830 N. Rancho,-115.208882,36.213842
90,2290,SN2290,NB Rancho after Decatur,-115.205906,36.210576
90,2291,SN2291,SB Rancho after Decatur,-115.20442,36.208455
90,2292,SN2292,NB Rancho after Duncan,-115.221666,36.22782
90,2293,SN2293,SB Rancho after Duncan,-115.221301,36.227007
90,2296,SN2296,NB Rancho after Ernest May,-115.178094,36.180012
90,2297,SN2297,SB Rancho after Ernest May,-115.177528,36.17893
90,2298,SN2298,NB Rancho after Gowan,-115.219295,36.225301
90,2299,SN2299,SB Rancho after Gowan,-115.218638,36.224044
90,2300,SN2300,NB Rancho before Holly,-115.188661,36.191622
90,2301,SN2301,NB Rancho before Jay,-115.216184,36.2218
90,2302,SN2302,NB Rancho after Jones,-115.226801,36.233472
90,2303,SN2303,NB Rancho after Lake Mead,-115.19685,36.200648
90,2304,SN2304,SB Rancho after Lake Mead,-115.19621,36.199411
90,2306,SN2306,SB Rancho after Lone Mountain,-115.239814,36.247256
90,2308,SN2308,SB Rancho before Melody,-115.190139,36.1928
90,2309,SN2309,NB Rancho after Mesquite,-115.173087,36.173807
90,2310,SN2310,SB Rancho after Mesquite,-115.173199,36.173026
90,2311,SN2311,SB Rancho after Michael,-115.215977,36.221167
90,2312,SN2312,SB Rancho after Airport,-115.202353,36.206175
90,2316,SN2316,SB Rancho after Red Coach,-115.235562,36.24264
90,2317,SN2317,NB Rancho after Palomino,-115.172536,36.163247
90,2318,SN2318,SB Rancho after Palomino,-115.172876,36.162024
90,2319,SN2319,NB Rancho after Park Way,-115.17243,36.168527
90,2320,SN2320,NB Rancho after Pinto,-115.17247,36.16485
90,2321,SN2321,SB Rancho at 4233 N. Rancho,-115.230254,36.23682
90,2322,SN2322,SB Rancho after Rancho Bel Air,-115.172736,36.170751
90,2324,SN2324,NB Rancho after Redondo,-115.172537,36.17173
90,2325,SN2325,SB Rancho after Riverside,-115.182897,36.18496
90,2327,SN2327,SB Rancho after Rainbow,-115.242525,36.250296
90,2328,SN2328,SB Rancho after Smoke Ranch,-115.198596,36.20207
90,2330,SN2330,NB Rancho after Vegas,-115.186107,36.188831
90,2331,SN2331,SB Rancho after Vegas,-115.185889,36.188198
90,2333,SN2333,NB Rancho after Washington,-115.17952,36.181615
90,2334,SN2334,SB Rancho after Washington,-115.178995,36.180659
90,2340,SN2340,EB Reno after Haven,-115.167837,36.097179
90,2341,SN2341,WB Reno after Haven,-115.168861,36.097357
90,2345,SN2345,NB Revere after Carey,-115.15172,36.203779
90,2347,SN2347,NB Revere after Nelson,-115.151762,36.20553
90,2372,SN2372,EB Rossmoyne after Baron,-115.146629,36.207499
90,2374,SN2374,EB Rossmoyne after Revere,-115.15121,36.20865
90,2380,SN2380,EB Sahara after 15th,-115.132551,36.144158
90,2381,SN2381,EB Sahara after 6th,-115.146218,36.14376
90,2383,SN2383,EB Sahara after Arden,-115.073969,36.144228
90,2386,SN2386,WB Sahara after Arville,-115.200543,36.144639
90,2387,SN2387,EB Sahara after Atlantic,-115.113969,36.144184
90,2389,SN2389,WB Sahara after Atlantic,-115.114889,36.144501
90,2393,SN2393,EB Sahara after Buffalo,-115.260019,36.143538
90,2394,SN2394,WB Sahara after Buffalo,-115.261635,36.143838
90,2395,SN2395,EB Sahara after Burnham,-115.122438,36.144174
90,2399,SN2399,EB Sahara after Cimarron,-115.26936,36.143718
90,2400,SN2400,WB Sahara before Commercial Center,-115.141603,36.144236
90,2401,SN2401,WB Sahara before Decatur,-115.204711,36.144668
90,2402,SN2402,EB Sahara after Decatur,-115.20744,36.144374
90,2404,SN2404,WB Sahara after Decatur,-115.208779,36.144679
90,2407,SN2407,EB Sahara after Durango,-115.278056,36.143927
90,2408,SN2408,EB Sahara before Cimarron,-115.274059,36.14383
90,2409,SN2409,EB Sahara after Eastern,-115.118003,36.144163
90,2410,SN2410,WB Sahara after Eastern,-115.120042,36.144458
90,2411,SN2411,EB Sahara after Edmond,-115.211911,36.144312
90,2413,SN2413,EB Sahara after El Camino,-115.229047,36.144
90,2414,SN2414,WB Sahara after Tomsik,-115.274251,36.144142
90,2415,SN2415,NB Jimmy Durante after Lenaking,-115.039928,36.104029
90,2417,SN2417,WB Sahara after Fremont,-115.102156,36.145385
90,2418,SN2418,EB Sahara after Fort Apache,-115.297009,36.144236
90,2419,SN2419,EB Sahara before Boulder,-115.101753,36.145306
90,2421,SN2421,EB Sahara before Fort Apache,-115.302033,36.144259
90,2423,SN2423,EB Sahara after Jones,-115.224271,36.144096
90,2424,SN2424,WB Sahara after Jones,-115.2263,36.144367
90,2425,SN2425,EB Sahara after Las Vegas,-115.156433,36.143545
90,2426,SN2426,WB Sahara after Las Vegas,-115.158243,36.143795
90,2427,SN2427,EB Sahara before Lake Sahara,-115.28308,36.143948
90,2429,SN2429,EB Sahara after Lamb,-115.082306,36.144201
90,2430,SN2430,WB Sahara after Lamb,-115.083484,36.144417
90,2431,SN2431,WB Sahara after Frank,-115.068634,36.144431
90,2432,SN2432,EB Sahara after Las Verdes,-115.193706,36.144288
90,2433,SN2433,EB Sahara after Lindell,-115.216178,36.144238
90,2439,SN2439,EB Sahara after Maryland,-115.13649,36.1441
90,2441,SN2441,WB Sahara after Maryland,-115.138199,36.144354
90,2442,SN2442,EB Sahara after McLeod,-115.109251,36.144129
90,2443,SN2443,WB Sahara after McLeod,-115.110322,36.144455
90,2444,SN2444,EB Sahara after Mojave,-115.105005,36.144225
90,2445,SN2445,WB Sahara after Mojave,-115.105886,36.144514
90,2447,SN2447,EB Sahara after Nellis,-115.06482,36.144199
90,2449,SN2449,WB Sahara after Orchard Valley,-115.03872,36.144734
90,2450,SN2450,WB Sahara after Caravelle,-115.061263,36.145181
90,2453,SN2453,EB Sahara before Rancho,-115.174764,36.144108
90,2454,SN2454,EB Sahara after Paradise,-115.154145,36.143481
90,2456,SN2456,EB Sahara after Rainbow,-115.241914,36.143995
90,2457,SN2457,WB Sahara after Rainbow,-115.243591,36.144297
90,2458,SN2458,WB Sahara after Rancho,-115.174593,36.144479
90,2460,SN2460,EB Sahara after Redwood,-115.237767,36.143941
90,2461,SN2461,WB Sahara after Redwood,-115.238869,36.144263
90,2465,SN2465,EB Sahara before Nellis,-115.069417,36.144219
90,2468,SN2468,WB Sahara after Sandhill,-115.092719,36.146398
90,2469,SN2469,EB Sahara before Sandhill,-115.09357,36.146185
90,2471,SN2471,WB Sahara before Santa Rosa,-115.149904,36.143932
90,2473,SN2473,WB Sahara after Sloan,-115.047918,36.144711
90,2478,SN2478,WB Sahara before Tam,-115.16286,36.143968
90,2480,SN2480,EB Sahara after Tenaya,-115.251358,36.143774
90,2481,SN2481,WB Sahara after Tenaya,-115.252616,36.144051
90,2482,SN2482,WB Sahara before Torrey Pines,-115.233207,36.14422
90,2483,SN2483,EB Sahara after Torrey Pines,-115.233394,36.143904
90,2485,SN2485,WB Sahara after Tree Line,-115.034525,36.144686
90,2487,SN2487,EB Sahara after Valley View,-115.189838,36.144263
90,2489,SN2489,WB Sahara after Walnut,-115.087909,36.144478
90,2491,SN2491,EB Sahara after Winterwood,-115.05649,36.146129
90,2492,SN2492,WB Sahara after Winterwood,-115.05774,36.14617
90,2504,SN2504,EB Sands after Koval,-115.163026,36.122252
90,2505,SN2505,WB Sands after Koval,-115.164882,36.122582
90,2506,SN2506,EB Sands after Las Vegas,-115.168441,36.125149
90,2509,SN2509,WB Sands after Paradise,-115.156038,36.12147
90,2520,SN2520,SB Simmons after Alexander,-115.180296,36.231647
90,2521,SN2521,SB Simmons before Colton,-115.179804,36.221743
90,2524,SN2524,SB Simmons after Craig,-115.180307,36.238629
90,2526,SN2526,SB Simmons after Gowan,-115.179924,36.224287
90,2530,SN2530,EB Smoke Ranch after steinke,-115.239131,36.20321
90,2531,SN2531,WB Smoke Ranch after James Bilbray,-115.23802,36.203414
90,2538,SN2538,EB Smoke Ranch after Rainbow,-115.2413,36.20325
90,2539,SN2539,WB Smoke Ranch after Rainbow,-115.242731,36.203484
90,2543,SN2543,WB Smoke Ranch after Rock Springs,-115.247397,36.203519
90,2546,SN2546,WB Smoke Ranch after Torrey Pines,-115.233623,36.203345
90,2553,SN2553,WB Spring Mountain before Polaris,-115.184967,36.126459
90,2554,SN2554,EB Spring Mountain after Arville,-115.19868,36.12626
90,2555,SN2555,WB Spring Mountain after Arville,-115.199948,36.126417
90,2558,SN2558,EB Spring Mountain after Decatur,-115.206621,36.126198
90,2559,SN2559,WB Spring Mountain after Decatur,-115.20883,36.12634
90,2560,SN2560,EB Spring Mountain after Duneville,-115.220394,36.125592
90,2561,SN2561,EB Spring Mountain before El Camino,-115.230235,36.125455
90,2562,SN2562,WB Spring Mountain after El Camino,-115.230797,36.125622
90,2563,SN2563,EB Spring Mountain after Mel Torme,-115.172526,36.125446
90,2565,SN2565,EB Spring Mountain before Decatur,-115.210865,36.126059
90,2566,SN2566,WB Spring Mountain after Hauck,-115.211597,36.12619
90,2570,SN2570,EB Spring Mountain after Jones,-115.223876,36.125423
90,2571,SN2571,WB Spring Mountain after Jones,-115.225605,36.12557
90,2572,SN2572,WB Spring Mountain after Las Vegas,-115.170513,36.125696
90,2573,SN2573,EB Spring Mountain after Lindell,-115.21583,36.125786
90,2574,SN2574,WB Spring Mountain after Lindell,-115.217273,36.12591
90,2576,SN2576,EB Spring Mountain before Stober,-115.203581,36.126222
90,2577,SN2577,EB Spring Mountain after Polaris,-115.185134,36.126244
90,2579,SN2579,EB Spring Mountain after Rainbow,-115.242227,36.125631
90,2580,SN2580,WB Spring Mountain after Rainbow,-115.244505,36.125795
90,2581,SN2581,WB Spring Mountain before Red Rock,-115.221842,36.125687
90,2582,SN2582,EB Spring Mountain after Redwood,-115.238029,36.125573
90,2583,SN2583,WB Spring Mountain after Redwood,-115.238917,36.12575
90,2585,SN2585,WB Spring Mountain before Myrtle,-115.203398,36.126396
90,2586,SN2586,EB Spring Mtn after Torrey Pines,-115.233376,36.125518
90,2587,SN2587,WB Spring Mtn after Torrey Pines,-115.234786,36.125689
90,2588,SN2588,EB Spring Mtn after Valley View,-115.189569,36.12639
90,2590,SN2590,WB Spring Mtn after Valley View,-115.191098,36.126617
90,2591,SN2591,EB Spring Mountain after Wynn,-115.194209,36.126351
90,2592,SN2592,WB Spring Mountain after Wynn,-115.194978,36.126533
90,2594,SN2594,EB St Louis after Fremont,-115.103868,36.149138
90,2595,SN2595,WB St Louis after Fremont,-115.105581,36.148161
90,2596,SN2596,EB St Louis after Las Vegas,-115.153699,36.148047
90,2597,SN2597,WB St Louis after Palm,-115.102239,36.150579
90,2598,SN2598,EB St Louis after Palm,-115.101398,36.151
90,2601,SN2601,NB Stephanie after Mall Ring,-115.045968,36.069466
90,2602,SN2602,NB Stephanie after Power Center,-115.046073,36.060314
90,2603,SN2603,SB Stephanie after Power Center,-115.046356,36.059488
90,2604,SN2604,SB Stephanie before Sunset,-115.046295,36.064903
90,2605,SN2605,NB Stephanie after Sunset,-115.046007,36.065857
90,2606,SN2606,SB Stephanie after Sunset,-115.04633,36.063059
90,2607,SN2607,NB Stephanie after Valley Wind,-115.046274,36.051486
90,2608,SN2608,NB Stephanie after Warm Springs,-115.046063,36.056941
90,2609,SN2609,SB Stephanie after Warm Springs,-115.04644,36.055158
90,2611,SN2611,WB Stewart after 10th,-115.133687,36.169304
90,2612,SN2612,EB Stewart after 13th,-115.129664,36.167422
90,2613,SN2613,WB Stewart after 14th,-115.1292,36.167385
90,2614,SN2614,EB Stewart after 21st,-115.120046,36.16648
90,2615,SN2615,WB Stewart after 21st,-115.120956,36.166585
90,2616,SN2616,EB Stewart after 28th,-115.110981,36.166337
90,2617,SN2617,WB Stewart after 28th,-115.112251,36.16659
90,2620,SN2620,EB Stewart after 7th,-115.136792,36.170477
90,2621,SN2621,WB Stewart after 6th,-115.138504,36.171383
90,2623,SN2623,EB Stewart before 10th,-115.133771,36.169179
90,2624,SN2624,WB Stewart before Pecos,-115.095665,36.166264
90,2625,SN2625,EB Stewart after Bruce,-115.124133,36.166442
90,2626,SN2626,WB Stewart after Bruce,-115.126391,36.166532
90,2627,SN2627,WB Stewart before Century,-115.085933,36.166358
90,2628,SN2628,WB Stewart after Christy,-115.053638,36.16699
90,2629,SN2629,WB Stewart after Coast,-115.093091,36.166284
90,2630,SN2630,EB Stewart after Eastern,-115.114564,36.166402
90,2631,SN2631,WB Stewart after Eastern,-115.11622,36.166647
90,2633,SN2633,EB Stewart after Greenbrook,-115.066458,36.166361
90,2634,SN2634,WB Stewart after Greenbrook,-115.067005,36.166582
90,2636,SN2636,EB Stewart after Lamb,-115.08002,36.166195
90,2637,SN2637,WB Stewart after Lamb,-115.081292,36.166404
90,2639,SN2639,EB Stewart after Marion,-115.070593,36.16631
90,2640,SN2640,WB Stewart after Marion,-115.071866,36.16652
90,2641,SN2641,WB Stewart after Maryland,-115.131491,36.168367
90,2642,SN2642,EB Stewart after Mojave,-115.104588,36.166178
90,2643,SN2643,WB Stewart after Mojave,-115.106136,36.166443
90,2644,SN2644,EB Stewart after Nellis,-115.061552,36.166441
90,2645,SN2645,WB Stewart after Nellis,-115.062836,36.166629
90,2646,SN2646,EB Stewart after Page,-115.075505,36.166248
90,2647,SN2647,WB Stewart after Page,-115.076552,36.166461
90,2648,SN2648,EB Stewart after Pecos,-115.097669,36.166024
90,2649,SN2649,WB Stewart after Pecos,-115.098787,36.166257
90,2651,SN2651,EB Stewart after Ronald,-115.086185,36.166133
90,2652,SN2652,EB Stewart before Sandhill,-115.092526,36.166078
90,2653,SN2653,EB Stewart after Sandhill,-115.088813,36.166108
90,2654,SN2654,WB Stewart after Sandhill,-115.089649,36.166322
90,2658,SN2658,EB Sunset after Annie Oakley,-115.086262,36.070914
90,2659,SN2659,WB Sunset after Annie Oakley,-115.087975,36.071196
90,2660,SN2660,WB Sunset after Arroyo Grande,-115.059978,36.06389
90,2661,SN2661,EB Sunset after Arroyo Grande,-115.058098,36.063588
90,2663,SN2663,EB Sunset after Athenian,-115.077447,36.070778
90,2664,SN2664,WB Sunset after Athenian,-115.078489,36.071037
90,2665,SN2665,EB Sunset after Bermuda,-115.153886,36.071246
90,2670,SN2670,EB Sunset after Eastern,-115.117697,36.071459
90,2671,SN2671,WB Sunset after Eastern,-115.11945,36.07177
90,2673,SN2673,EB Sunset after Eiger,-115.06045,36.063659
90,2675,SN2675,EB Sunset after Escondido,-115.134218,36.07163
90,2676,SN2676,WB Sunset after Escondido,-115.135299,36.07192
90,2677,SN2677,WB Sunset after Marks,-115.040937,36.063875
90,2679,SN2679,WB Sunset after Gibson,-115.027757,36.06395
90,2680,SN2680,EB Sunset after Green Valley,-115.081219,36.07077
90,2681,SN2681,WB Sunset after Green Valley,-115.083296,36.071016
90,2682,SN2682,EB Sunset after Grier,-115.147669,36.071398
90,2684,SN2684,EB Sunset after Marks,-115.035497,36.063622
90,2685,SN2685,WB Sunset before Marks,-115.035504,36.063919
90,2686,SN2686,EB Sunset after McLeod,-115.1119,36.07144
90,2687,SN2687,WB Sunset after McLeod,-115.113472,36.071678
90,2690,SN2690,EB Sunset after Paradise,-115.140263,36.071559
90,2694,SN2694,EB Sunset after Pecos,-115.099704,36.071435
90,2695,SN2695,WB Sunset after Pecos,-115.101771,36.071703
90,2696,SN2696,EB Sunset before Pepper Tree,-115.066218,36.065957
90,2699,SN2699,EB Sunset after Sandhill,-115.091115,36.071094
90,2700,SN2700,WB Sunset after Sandhill,-115.093248,36.071427
90,2702,SN2702,EB Sunset after Spencer,-115.12719,36.071578
90,2703,SN2703,WB Sunset after Spencer,-115.128229,36.071825
90,2704,SN2704,WB Sunset after Stephanie,-115.046736,36.06384
90,2705,SN2705,EB Sunset before Stephanie,-115.047958,36.063528
90,2706,SN2706,EB Sunset after Stephanie,-115.04166,36.063546
90,2707,SN2707,EB Sunset after Surrey,-115.122262,36.071521
90,2708,SN2708,EB Sunset after Tomiyasu,-115.104469,36.071468
90,2709,SN2709,WB Sunset after Sunset Corporate,-115.10663,36.071717
90,2710,SN2710,EB Sunset after Valle Verde,-115.06786,36.067499
90,2711,SN2711,EB Sunset after Whitney Ranch,-115.052009,36.063599
90,2712,SN2712,WB Sunset after Whitney Ranch,-115.053236,36.063809
90,2716,SN2716,NB University Ctr after De Met,-115.145796,36.096107
90,2717,SN2717,NB University Ctr after Flamingo,-115.146229,36.115853
90,2718,SN2718,NB University Ctr after Harmon,-115.150342,36.108671
90,2720,SN2720,NB University Ctr after Naples,-115.149827,36.106075
90,2721,SN2721,NB University Ctr before Twain,-115.146132,36.119006
90,2722,SN2722,NB University Ctr before Flamingo,-115.15038,36.11107
90,2723,SN2723,NB Univers Ctr before Sierra Vista,-115.146011,36.124684
90,2724,SN2724,NB Univers Ctr after Sierra Vista,-115.146015,36.127379
90,2725,SN2725,NB University Ctr after Tropicana,-115.145872,36.101584
90,2727,SN2727,NB University Ctr after Twain,-115.146047,36.122605
90,2730,SN2730,NB Tenaya after Box Canyon,-115.249522,36.208963
90,2733,SN2733,NB Tenaya before Cheyenne,-115.251008,36.216339
90,2734,SN2734,NB Tenaya before Cascade Valley,-115.249287,36.211258
90,2735,SN2735,NB Tenaya after Prairie Falcon,-115.250752,36.206981
90,2737,SN2737,NB Tenaya after Smoke Ranch,-115.25131,36.204402
90,2741,SN2741,NB Torrey Pines after Balzar,-115.23293,36.199759
90,2742,SN2742,SB Torrey Pines after Balzar,-115.233147,36.198795
90,2747,SN2747,SB Torrey Pines after Starcrest,-115.233256,36.190603
90,2748,SN2748,SB Torrey Pines before Fresh Meadws,-115.234647,36.18454
90,2749,SN2749,NB Torrey Pines after Carmen,-115.234439,36.18528
90,2758,SN2758,NB Torrey Pines after Lake Mead,-115.232967,36.196633
90,2759,SN2759,SB Torrey Pines after Lake Mead,-115.233191,36.195386
90,2760,SN2760,NB Torrey Pines before Blue Twilght,-115.233005,36.194238
90,2764,SN2764,SB Torrey Pines after Smoke Ranch,-115.233086,36.202832
